,Frequency,StraightAlpha,InputLoAlpha,OutputLoAlpha,OutputHiAlpha,Low Transmission,High Transmission,Low Refl,High Refl,Low Phase,High Phase
35,0.5952604656018373,(0.0029325710799703534+0.015889808377082718j),(0.0015663331938104575+3.0117771825104317e-05j),(-0.005384288367532048+0.006803348940659787j),(0.0016642722217567376+0.00522406892611632j),0.28831926192658874,0.11513715819408613,0.00940037730963463,0.017419170576050958,2.240281989967845,1.2623840371465684
36,0.5956780457250235,(0.0013603123899894964+0.01694240643546844j),(0.001628168885088891+0.00020610809638162998j),(-0.006918721298815063+0.005950839924154546j),(0.0006751306824704593+0.00572610784717491j),0.28827439517293113,0.11507310658349115,0.00932314164634155,0.017471692149175457,2.4312601987856786,1.4534342144133525
37,0.5960956258482095,(-0.0003976737694088488+0.017868344052684497j),(0.0016724764534405947+0.00039534430475662613j),(-0.00832958724962018+0.0047620747968227j),(-0.00044624823845141226+0.006044270844196337j),0.2881936269729362,0.114991307215716,0.00924590799924806,0.01753585795337306,2.6222374449947803,1.644492572196673
38,0.5965132059713957,(-0.002335219860849454+0.018641258376670262j),(0.001697374468490472+0.0005963209884383733j),(-0.009544682534303439+0.003252009945034845j),(-0.0016663682548959074+0.00614606724573675j),0.2880765005520765,0.11489149362012542,0.009170366784190082,0.017608097835717623,2.8132139920488872,1.835558814683091
39,0.5969307860945818,(-0.004442877287172561+0.019234289807848592j),(0.0017010772696959555+0.0008073679406231486j),(-0.010492767807126914+0.001450874929932549j),(-0.002944073953525149+0.006004960149085546j),0.2879241979718113,0.11477406961056578,0.00909811031604197,0.017684558760974103,3.0041901238058863,2.0266326537897497
40,0.597348366217768,(-0.00670767791902297+0.019620437844820197j),(0.0016818799150436472+0.0010266496291780286j),(-0.011106761556508835-0.0005955977773363523j),(-0.004231574804716404+0.005602124339091031j),0.2877394747512853,0.11464008320459787,0.009030558560001584,0.01776127240292117,-3.0880191746460186,2.2177138096121616
41,0.5977659463409541,(-0.009112924412066103+0.019772976742847663j),(0.0016381453004728197+0.0012521498846932405j),(-0.011327068596701182-0.002826604602012061j),(-0.0054758655137331115+0.004928036571206418j),0.2875265315815741,0.11449117224192996,0.008968894201247494,0.01783432561598958,-2.8970429972002445,2.408802008341086
42,0.5981835264641402,(-0.01163802319250266+0.019665930876055372j),(0.0015682997323319132+0.0014816426176703502j),(-0.011104907195191095-0.005167410199844254j),(-0.006620517280579253+0.003983809697437635j),0.28729082602408057,0.11432948154951067,0.008914010830644793,0.01790002692019826,-2.7060663680312484,2.5998969826248723
43,0.5986011065873263,(-0.01425837555033923+0.019274607302979346j),(0.0014708429150507559+0.0017126516976186984j),(-0.010405485478739786-0.007531212140170986j),(-0.007607795378000653+0.002782185976807337j),0.2870388113548535,0.1141575623312767,0.008866476075483406,0.017955060306079944,-2.515089020717499,2.7909984683829454
44,0.5990186867105125,(-0.016945341852080624+0.018576177748002305j),(0.0013443772204944071+0.0019424052680721414j),(-0.00921087086065772-0.00982171787225651j),(-0.008381038844636299+0.001348111720309078j),0.2867776621418915,0.11397825506931887,0.00882651173539048,0.01799662088760154,-2.324110709571211,2.9821062035056403
45,0.5994362668336987,(-0.019666293540531097+0.01755029924810972j),(0.0011876592315726606+0.002167791568349198j),(-0.007522394041062067-0.011936386800458863j),(-0.008887220106936357-0.00028117230169131624j),0.28651495126956966,0.11379455696147905,0.008793990880453283,0.018022525864481876,-2.133131213628497,-3.109965379673327
46,0.5998538469568848,(-0.022384764802817786+0.016179757768835356j),(0.0009996741025558266+0.002385324428907068j),(-0.005362436273156297-0.013770255864547392j),(-0.009079586782770302-0.002056574326211479j),0.28625832177516464,0.11360949285386018,0.008768451818661017,0.01803129739237395,-1.9421503384095204,-2.9188459288973934
47,0.600271427080071,(-0.025060712344710502+0.014451116023515311j),(0.0007797304437618648+0.0025911268766967135j),(-0.002775461937797332-0.015220232827919296j),(-0.008920274113881412-0.0039181590045967345j),0.2860151705564099,0.11342598016485778,0.008749127769009261,0.01802221505085815,-1.75116791554143,-2.72772101358331
48,0.600689007203257,(-0.02765088790238237+0.0123553446558003j),(0.000527570512191335+0.0027809405877620625j),(0.000171820132093929-0.016189708898228683j),(-0.008382768950079889-0.0057967255844678855j),0.28579232969604185,0.113246709685192,0.00873499000879047,0.01799533609702273,-1.560183802340458,-2.536590899260503
49,0.6011065873264432,(-0.030109321811103734+0.009888414045924254j),(0.00024348786295534566+0.0029501672076061346j),(0.003391253959350206-0.01659331530700507j),(-0.007454100414702153-0.007615938325960767j),0.2855958055568723,0.11307403226315303,0.008724802618702635,0.017951485036091393,-1.369197878213832,-2.3454558522209594
50,0.6015241674496293,(-0.03238791266212389+0.0070518253052464135j),(-7.155750063260427e-05+0.0030939450008171158j),(0.006775044754771497-0.01636162461756788j),(-0.006136635430159041-0.009294964024539077j),0.28543053447326133,0.11290986780745405,0.008717185267308034,0.01789221216897822,-1.1782100409557623,-2.1543161417989185
51,0.6019417475728155,(-0.0344371107494953+0.0038530596346226737j),(-0.00041583756863468205+0.003207260990541944j),(0.010198589103965962-0.015445582792238193j),(-0.0044493625366287225-0.010751543775042921j),0.28530019128486933,0.11275562602879646,0.008710681692878643,0.01781972497111591,-0.9872202025267163,-1.9631720370558836
52,0.6023593276960016,(-0.03620667964350813+0.00030592915349284753j),(-0.0007867795485488029+0.0032850951294954665j),(0.013524292942933723-0.013820451382107338j),(-0.002428562188943131-0.011905400911475014j),0.2852070618279651,0.11261216120963165,0.008703830651213551,0.017736794916112186,-0.7962282833139939,-1.7720238081926583
53,0.6027769078191878,(-0.03764651687244884-0.0035691835662918234j),(-0.0011809239226241415+0.0033225894066790445j),(0.01660629529622049-0.01148904108254096j),(-0.00012777910196742104-0.012681861873166222j),0.28515196289474437,0.11247973871304155,0.008695236173885344,0.017646643361169893,-0.6052342069724278,-1.5808717226195634
54,0.6031944879423738,(-0.038707512720937656-0.007745205166763202j),(-0.001593925047270452+0.003315231571072173j),(0.01929596819186644-0.008484031670823308j),(0.002382962053220784-0.013015548107555421j),0.28513422330940286,0.11235803360011308,0.008683634084264376,0.017552810252624375,-0.41423789421155083,-1.3897160457605648
55,0.60361206806556,(-0.039342424002241146-0.012188372514061838j),(-0.0020205985653331594+0.0032590407715792696j),(0.021448016332387375-0.004869195968460515j),(0.005018728056164292-0.012853979828959609j),0.2851517287080976,0.11224614765887973,0.008667952621613769,0.017459011601601505,-0.22323925773391967,-1.1985570368335186
56,0.6040296481887462,(-0.03950674332013454-0.016858352108765816j),(-0.002455015833818947+0.003150741172133295j),(0.022926958896298873-0.0007393799739680121j),(0.0076820323662173005-0.012160925158645537j),0.2852010247204569,0.11214265684048833,0.008647364115053348,0.017368989460422632,-0.032238196673460826,-1.0073949493304528
57,0.6044472283119323,(-0.03915954567687689-0.02170847069676088j),(-0.002890641041242354+0.0029879097533913j),(0.023613739307846233+0.003780865859518315j),(0.01026593549025221-0.01091932357015183j),0.2852774597380083,0.11204566921801758,0.008621325565507364,0.017286359706929537,0.15876540735077255,-0.8162300275334853
58,0.6048648084351185,(-0.03826429693132952-0.026686045587435762j),(-0.0033205022945398447+0.0027690862039908668j),(0.023412182997832088+0.008540057071452967j),(0.012657814901536538-0.009133619590334449j),0.28537539588836924,0.11195291214971775,0.00858960687820543,0.017214464336082255,0.34977169422475884,-0.6250625056227115
59,0.6052823885583045,(-0.03678961637344938-0.03173280294119358j),(-0.0037373843068050374+0.00249383582483644j),(0.022255006089578696+0.013363942281836383j),(0.014743692571481238-0.006831354668752981j),0.2854884467797186,0.11186182778053867,0.008552304510555468,0.017156232119479538,0.5407808286290081,-0.43389260646187433
60,0.6056999686814907,(-0.03470998670340986-0.03678537015992097j),(-0.004134027583986383+0.0021627607182533714j),(0.02010907348226249+0.01806099849200053j),(0.016412974028916085-0.0040638867510587404j),0.2856097515550944,0.11176968593282595,0.008509840547036886,0.017114054952599312,0.7317930014239553,-0.24272054092514633
61,0.6061175488046768,(-0.032006412300874795-0.04177583187031689j),(-0.0045033179418537145+0.0017774595359032655j),(0.016979615022449428+0.022429121776191264j),(0.01756342252104873-0.0009061357674286437j),0.28573227140713475,0.11167370027713618,0.008462946377230078,0.017089684158703967,0.9228084309274083,-0.0515465067874811
62,0.606535128927863,(-0.028667028539425935-0.04663234147614852j),(-0.004838450717006008+0.001340441438815612j),(0.012913130374741306+0.026263316173126945j),(0.018106167705811423+0.0025447107827084366j),0.2858490864495283,0.11157114720214882,0.008412631500940125,0.017084151853691727,1.113827362509007,0.13962931138225596
63,0.6069527090510491,(-0.024687666719415743-0.05127978378597578j),(-0.005133056411106454+0.0008550049906764876j),(0.007998751190507605+0.029364124327806312j),(0.017970531172715246+0.006171556746235805j),0.2859537043134975,0.11145948722312286,0.008360138861984478,0.017097722009320682,1.3048500683897548,0.3308067404945892
64,0.6073702891742353,(-0.020072380376405602-0.0556404904746454j),(-0.005381278550554011+0.0003250967954847674j),(0.002367878490542557+0.031546488570452384j),(0.017108441620842657+0.009840799458995651j),0.28604032974361576,0.11133647141463404,0.008306888231551022,0.01712987358794304,1.4958768446427606,0.5219856191178114
65,0.6077878692974213,(-0.014833935845971898-0.05963501346821572j),(-0.005577799876020906-0.0002448325803903903j),(-0.0038080229802297523+0.032648690691347834j),(0.01549821488540635+0.01340670530720822j),0.28610412733685925,0.11120023885402466,0.00825441042848496,0.01717931787910624,1.686908009730333,0.7131657958880296
66,0.6082054494206075,(-0.008994266819647947-0.06318296627782316j),(-0.005717819134550068-0.000849957085388945j),(-0.010321520386777071+0.03254098432507373j),(0.01314748480049976+0.0167166406013452j),0.28614142010627996,0.11104939831481533,0.008204275337983454,0.01724404979099069,1.8779439000644185,0.9043471262998439
67,0.6086230295437937,(-0.002584886864500198-0.06620394529280552j),(-0.005796987045685513-0.0014851710337077653j),(-0.016935164274109384+0.031133522033140675j),(0.010095092243744552+0.019616992006452207j),0.28614985170114904,0.11088308332340491,0.008158017302944128,0.01732143145370058,2.0689848669116007,1.0955294715133432
68,0.6090406096669798,(0.004352752615393905-0.0686185436665981j),(-0.005811315748804403-0.0021451387455407277j),(-0.023389177527611552+0.02838317702855794j),(0.0064117733847049935+0.021959568533750813j),0.28612847947884074,0.11070098647326426,0.008117061615026287,0.017408304619641848,2.260031272057882,1.2867126949413021
69,0.609458189790166,(0.011766978403875696-0.07034946779708634j),(-0.00575708050089953-0.0028242897158597562j),(-0.02941067733803724+0.024298880217637302j),(0.0021995288591362713+0.023608239984233125j),0.28607780484637807,0.11050336778646723,0.008082655983341624,0.01750112704426122,2.4510834831894024,1.4778966591230815
70,0.6098757699133521,(0.01959571134857676-0.07132276271590357j),(-0.005630734940301635-0.0035167578396564044j),(-0.034724143077494156+0.018945130513306353j),(-0.0024103936358360134+0.024445538753518327j),0.28599973763362485,0.11029103654846979,0.0080558103802065,0.017596126229593386,2.64214186936361,1.6690812225924159
71,0.6102933500365382,(0.02776641336520506-0.07146914535527268j),(-0.005428861428977905-0.004216270745218439j),(-0.039062767134542375+0.012443391855062004j),(-0.007260914057552065+0.02437893413673166j),0.2858974991382095,0.11006530795287833,0.008037248308580177,0.017689463152447838,2.833206797045014,1.860266236456828
72,0.6107109301597243,(0.03619619952700837-0.07072543476859489j),(-0.00514817562058082-0.0049160027612950175j),(-0.042180259561353226+0.004971162438726652j),(-0.012173881496732958+0.023346482368091746j),0.28577546609317256,0.10982793961372674,0.008027372085685268,0.017777398560441162,3.0242786257347993,2.0514515410023546
73,0.6111285102829105,(0.04479215011053336-0.06903605992295934j),(-0.004785599480423227-0.005608411645487562j),(-0.04386262756819047-0.003241410225544093j),(-0.01695606846564597+0.021321562542474547j),0.2856389643349716,0.10958104663323834,0.008026243513694093,0.017856453462500133,-3.0678276028391274,2.2426369630422176
74,0.6115460904060966,(0.0534518541230446-0.0663546131422357j),(-0.004338409942041355-0.006285083988413809j),(-0.043939417352545265-0.011917396156464633j),(-0.021406221727958558+0.018316429856961483j),0.2854940252793564,0.10932700575793446,0.0080335808846372,0.01792355681272334,-2.876740939201086,2.4338223123566203
75,0.6119636705292828,(0.062064209969103654-0.06264540816069898j),(-0.0038044617671147882-0.0069366165892618395j),(-0.042293893605861485-0.02074135169853698j),(-0.025322934319467763+0.014384350844628519j),0.2853471149927472,0.10906834765232318,0.008048772158377524,0.017976173744710364,-2.685646371873788,2.6250073797059765
76,0.6123812506524688,(0.07051049915949849-0.05788499259723832j),(-0.003182473894309279-0.007552560518010465j),(-0.038871642652029-0.029369799135923507j),(-0.028513051561799403+0.00962013338515177j),0.28520485534822587,0.10880764738011649,0.008070903511700436,0.018012409170036818,-2.494543600353099,2.816191934736889
77,0.612798830775655,(0.07866573824048877-0.05206355983016911j),(-0.0024723595508178067-0.008121450911166362j),(-0.03368711842690291-0.03744361507303925j),(-0.030800281097001024+0.004158922379008918j),0.28507373447369033,0.10854741366914027,0.008098801461051588,0.018031082362243035,-2.3034323439200266,3.007375724681778
78,0.6132164108988412,(0.08640029902957005-0.04518620110000589j),(-0.001675572795975786-0.00863093887661615j),(-0.026827709946631636-0.04460192177461983j),(-0.03203364673650893-0.0018267994182011912j),0.28495983728565527,0.10828998593666382,0.008131086587093921,0.018031770397780898,-2.11231234185307,-3.084626834061005
79,0.6136339910220273,(0.09358177278171823-0.03727394074625986j),(-0.0007954388463073917-0.009068032790887456j),(-0.018454988033558616-0.05049698137582819j),(-0.032095409020934884-0.008131990652605108j),0.2848685979788888,0.1080374407917186,0.008166236354373444,0.018014819557919604,-1.9211833535748855,-2.8934454266188476
80,0.6140515711452135,(0.10007704286291644-0.028364503899238523j),(0.00016256675604941286-0.009419445544773966j),(-0.008802891908648695-0.05480951662828111j),(-0.03090807626108224-0.014525516005561935j),0.28480457745266535,0.10779151102429906,0.008202653770181121,0.017981324106965717,-1.7300451578822138,-2.7022656826908737
81,0.6144691512683996,(0.10575451417272747-0.018512772709997797j),(0.0011906236142550535-0.009672032931476544j),(0.0018272658695694473-0.05726382691067049j),(-0.02844014518067869-0.02075812149037513j),0.28477130280907936,0.10755352019860226,0.008238739265631475,0.017933074744960125,-1.5388975495229382,-2.5110879459377196
82,0.6148867313915857,(0.11048643957380258-0.0077909012425595855j),(0.0022784850217267665-0.009813297709327743j),(0.013074965649908758-0.05764202714544877j),(-0.0247102455977935-0.026571668249411914j),0.28477109876041296,0.10732433968942988,0.008272962781021338,0.017872479384412356,-1.347740341805624,-2.319912579819953
83,0.6153043115147718,(0.11415128113504425+0.003711926403794935j),(0.0034135295846203515-0.009831925016953064j),(0.024531667075599263-0.05579675582199157j),(-0.01978941264572245-0.031709301505581836j),0.28480505159289166,0.10710435696882649,0.008303932653816466,0.017802458635598848,-1.156573358049768,-2.1287399636128748
84,0.615721891637958,(0.1166360362228063+0.01589009563825139j),(0.00458095451990166-0.009718308924100087j),(0.03575472230663578-0.05166168945695515j),(-0.0138012788112546-0.035926172973867396j),0.2848729257336701,0.10689347728576541,0.008330459002387644,0.017726321396227374,-0.9653964346081111,-1.9375704933182434
85,0.6161394717611441,(0.11783846446204543+0.028622502449954887j),(0.005764106328917314-0.009465027857803881j),(0.04628358875356358-0.04525929557548809j),(-0.006920051761012554-0.039000281905220195j),0.28497322626784194,0.10669112254412899,0.008351608981756917,0.017647625212444062,-0.7742094135332487,-1.7464045697416333
86,0.6165570518843303,(0.11766916212578586+0.04177380750246261j),(0.0069449312532307815-0.009067228799658338j),(0.05565778093837738-0.036705308300112156j),(0.0006337562386963977-0.040742982224339516j),0.2851032426329295,0.10649627601443575,0.008366751088119705,0.017570025680044156,-0.5830121415365056,-1.5552426020177712
87,0.6169746320075165,(0.11605343365429437+0.05519596288683658j),(0.008104515384887264-0.008522886753786724j),(0.06343589769093468-0.02620954614347022j),(0.008599797020421606-0.041008677588511656j),0.28525917036968135,0.10630752693767798,0.008375587061550725,0.017497121720767887,-0.39180446609305397,-1.3640850008543468
88,0.6173922121307025,(0.11293292612550299+0.06872996263466825j),(0.009223674475857237-0.007832916451321111j),(0.06921497070164705-0.014072817576772291j),(0.016686393976639496-0.03970324361583402j),0.28543627693762375,0.10612312976958455,0.008378169896110958,0.017432302824408236,-0.20058623238501716,-1.1729321696408566
89,0.6178097922538887,(0.10826701248795223+0.08220776939333906j),(0.010283547350099807-0.007001126547183838j),(0.072649324067863-0.0006798199381784402j),(0.024580835522783916-0.03679075101823069j),0.28562908421278577,0.10594108837733687,0.008374906035275536,0.0173786026223906,-0.009357280406973008,-0.9817845054390401
90,0.6182273723770748,(0.1020339080449585+0.09545436207442894j),(0.011266144871818762-0.006034022036568623j),(0.07346810851852939+0.01351189392895143j),(0.03196110914921702-0.03229810213245807j),0.2858316046028767,0.10575924207795108,0.008366542715712503,0.017338567844054544,0.18188255711736637,-0.7906423904459331
